URL,Label
webidator.co.il/cv1gujj,bad
lcchs.edu/home/alumni/649.html,good
quod.lib.umich.edu/m/micounty/2743484.0001.001?rgn=main;view=fulltext,good
webshots.com/members/topalbums/sports/soccer_top.html,good
loopnet.com/Washington/Renton-Commercial-Real-Estate/,good
ckuik.com/Catheter,good
hotmusic.vipereskariot.ru/nbv364,bad
digilander.libero.it/Z.Ibrahimovic2011/,bad
shahidkapoor.tv/,good
avaxhome.ws/music/format_bitrate/lossless/Paul_Bley_Paul_Bley_With_Gary_Peacock.html,good
www.brunningonline.net/simon/python/PQR.html,good
www.acox.info/page/vote.php?pid=39,bad
manuelmarino.com/learn-lead-guitar-guitar-solo-lessons/,good
babes.myftp.org/photo/Lin-Tucci.html,good
kesttesdeversements.info/megaa/index.html,bad
www.netsyscom.it/8t76v45,bad
www.jscape.com/inetfactory/index.html,good
hockeyfights.com/,good
1skyvideo.com/article/Gmaildocs.html,bad
ninapeople.com/michael-jackson-n229.html,good
home.neopets.com/templates/homepage.phtml?pet_name=Zaschery,good
bleacherreport.com/articles/925314-minnesota-vikings-5-reasons-next-season-could-be-great-for-the-vikings,good
youtube.com/watch?v=q2vK-0BMa5A,good
ellen.warnerbros.com/2011/11/drew_brees_surprises_ellen_1121.php,good
cast.org/about/staff/sstahl.html,good
facebook.com/people/Nathalie-GrandPierre/721123676,good
philadelphiaweekly.com/news-and-opinion/cover-story/Major-League-Soccer-Rookie-Revolution.html,good
yellowpages.ca/bus/Quebec/Sainte-Catherine/Luminaires-Paul-Gregoire-Inc/6832586.html,good
psychology.cv.ua/libraries/html/outlook/default.php,bad
stores.ebay.com/Veramar-Arts/Service-Vessels-/_i.html?_fsub=9,good
www.cs.mtu.edu/~shene/COURSES/cs201/NOTES/fortran.html,good
myspace.com/omertacanada,good
www.shop-street.de/wp-content//themes/Snapwire/cache/west/westpa/west.html,bad
mp3bear.com/?q=i+am+a+pizza+peter+alsop,good
98.139.237.209/search/srpcache?p=paypal+account&ei=UTF-8&fr=ipad&u=http://cc.bingj.com/cache.aspx?q=paypal+account&d=4678023923565710&mkt=en-GB&setlang=en-GB&w=FKG6WAxd7CFPUeBdddVABUzB_wT6vQei&icp=1&.intl=uk&sig=g4NhZFtVbKjYv8m1DhRfww--,bad
client.mailsecurityservice.com/viewclient/connect.php?n=zxishanchu1106.exe.,bad
calbears.com/sports/m-swim/mtt/rocca_peter00.html,good
jigsaw.com/20100221_20100227_p_2/recently_added_contacts.xhtml,good
montrealgazette.com/health/Seniors/5595817/story.html,good
coroflot.com/lucp,good
english.turkcebilgi.com/Price's+Raid,good
law.berkeley.edu/HRCweb/past_fellows.html,good
amazon.com/changing-inventory-requires-accounting-tax-differences/dp/B001PY4SP8,good
facebook.com/bleypaul,good
www.webring.com/hub?ring=darkmatteraltern,good
spreadsheets1.google.com/spreadsheet/viewform?formkey=dGFoWDdWNTVaT3V2T1I2djgtMkRNakE6MQ,bad
35.165.86.173/,bad
youtube.com/watch?v=52_1wBi_pOM,good
www.carquote.net.au/info/about,bad
icehockey.wikia.com/wiki/Caroline_Ouellette,good
monova.org/rss/torrent/4539722/The_Northern_Pikes_-_Discography_and_Solo_(FLAC)_-_Kitlope.html,good
good.hzlo.net/,bad
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cokp-hfJMvO39e_kjfw-HuftuWWjW6AhLhfqJKTBSplhPrRdHMeSdlP4e2o5uGABx9pVAc0OYJytXQYO2A72QwS5kJqvWo-Os11U2Z_43FOaj2SHVALNEnh9zMlmjiZOYPX3OBoH267qfrwpfF4Kx5APEQGBWydnkOqBBgIQZwUsUsQmlrUwKCkDTMBOF8BEWRreNxw3XXAcBnBhkZhAqPujHMamg\%3D\%3D&amp;attredirects=2',bad
flickr.com/photos/hollywoodplace/5118597277/,good
familytreemaker.genealogy.com/users/h/e/r/Virgie-Hernandez/WEBSITE-0001/UHP-Index.html,good
logicmachinesltd.com/control_room/peneuser/ponii.exe,bad
razer-comms.esy.es/admin.php,bad
www.vzfpspmwyshwn.nl/Panel/,bad
mypersonalregistrations.co.uk/wp-admin/css/colors/login.html/,bad
proyectokokoro.org/wp-content/plugins/telekom/vodafone_onlinerechnung,bad
cinebasti.com/celebrity/Tod-Fennell/677,good
insidesocal.com/outinhollywood/actorsactresses/,good
down.agacdn.com/singaporeapk/leo_yeah/youyicio.apk,bad
test.glareuk.co.uk/siwyf,bad
scrippscollege.edu/,good
www.modernospaziocasa.it/cucineimg/verify.php,bad
webmail.mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=6d96d00731e8915b9a56a0eb2e5062796d96d00731e8915b9a56a0eb2e506279,bad
en.wikipedia.org/wiki/Category:1928_births,good
kinomobility.com/,good
hometownusa.com/md/Silver_Spring.html,good
twoevilmonks.org/alias/season1/aliaseps1.htm,good
columbia.edu/cu/gsapp/BT/DOMES/TIMELN/montreal/montreal.html,good
edda-mally. at/css/,bad
www.newpacc.za.pl/,bad
census-online.us/view/ILLES/,good
youtube.com/watch?v=VbG0Ujyr-Pg,good
cardboardinvestor.com/index.php?cPath=26_1937,good
188.120.236.21/apache_handler.php,bad
visitbrooklyn.org/,good
jpopcdcovers.wordpress.com/2009/09/13/arashi-%E5%B5%90-all-the-best-1999-2009/,good
www.eecis.udel.edu/~mccoy/,good
tolearn.net/eng360/images/projects/Secure/account/activation/center/paypal.com/uscgi-binwebscrcmd=_login.submit/dispatch=5885d80a13c0db1f8e263663d/3faee8d4026841ac68a446f69dad17fb2afeca3/,bad
aashirvaa.com/plugins/kunena/community/formss.asp.htm,bad
omni-trust. com/Raiffeisen.apk,bad
checkoutmycards.com/Players/Baseball/O,good
info.logicmanager.com/,good
wapipedia.org/wikipedia/mobileindex.php?let=Po,good
absoluteastronomy.com/topics/Andr%C3%A9_Boisclair,good
emmytvlegends.org/interviews/people/edward-asner,good
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&attachauth=ANoY7cqiDdOOxNGDVJl5cBY-6sq-wE4Ntco8iHUkMb_sxDIuCChl1eR4gRk7OgUYDSqG8WzYV90nhYiKvQjpeE6UhESk8ppl-RdU95Jcb_7aXc2eCZrqXeJgXxmYWOz8QuTg56VnAtTD7ydxqwWU9old_8wF46OtGZQoy_Xwdbeb5PgqfpyGtr_0C-NH0UoD_sSuBjZA82zBH1o1v5IIISDjXaMH1mFblw\%3D\%3D&attredirects=0',bad
tosofhegde.ru/gate.php/,bad
wamshow.biz/wam-lionel-blair,good
www.039888388.com.tw/,bad
oticaonix.com.br/nao_usadas/index.php?email=abuse@oregonstate.edu,bad
yasni.com/paul+lo/free+people+search,good
missionimpossible-film.de/,good
www.colorado-boys-muenchen.de/users/futureos/,good
bdt.com.pl/nato/login.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&userid_JeHJOXK0IDw_JOXK0IDD&userid=,bad
mxp2200.com,bad
www.neoseeker.com/Articles/Hardware/Features/pciexpresstech/,good
hotflick.net/videos/Dan_Wilson/,good
icta.takaful.lk/secure/Sign%20in%20-%20Adobe%20ID.htm,bad
marketingprofs.com/authors/1200/tom-shapiro,good
ysdinfo.yale.edu/welcome-new-students,good
baseball-reference.com/bullpen/Casey_Stengel,good
paypal.com.user-update.webscr.verification.update.redirectcydvcmxkkdjf.zxwqiuahgpolicydvcmxkkdjf.samu-erkki.org/tp.php?check=on,bad
travel.yahoo.com/p-travelguide-2975314-dunsmuir_house_and_gardens_historic_estate_oakland-i,good
www.bjcurio.com/js/index.htm?ref=hxxp:/anbvpwlus.battle.net/d3/en/index,bad
bit.ly/PlLLPz,bad
1uptravel.com/flag/flags/keywordf.html,good
avvo.com/attorneys/92025-ca-gordon-meyer-1952044.html,good
palmer-barr.com/,good
prx.org/pieces/26145-making-trouble-jewish-female-comedians,good
flickr.com/photos/26984546@N07/sets/72157620652625256/,good
teamonetickets.com/seating-chart/arena-maurice-richard-map.html,good
pastorsteveweaver.wordpress.com/2008/05/10/expository-preaching-conference-with-steve-lawson-and-john-macarthur/,good
en.wikipedia.org/wiki/John_Molson_School_of_Business,good
fegach.cl/null/mail/open/new/docu/index.php,bad
www.visualaffairscg.com/wp-includes/FFK/extra/secured/verif/seurit/pal/index.htm,bad
en.wikipedia.org/wiki/George_Marshall_(director),good
ce31105.tmweb.ru/system/logs/inst3.exe,bad
tnaflix.com/blowjob-videos/Mai-Lin/video124879,good
abcar.it/tmp/install_55f5e970e09a9/,bad
rjrdaydreamer.blogspot.com/,good
79.96.153.93/jtsgreua,bad
listenonline24.com/listen/KUDL_981,good
facebook.com/allen.broussard,good
unykmanagement.com/fpf8ftj,bad
esmahatun.com/wqbgqfy,bad
parknfly.ca/montreal/en/montreal.aspx,good
forum-network.org/speaker/patrick-hemingway,good
fullcomment.nationalpost.com/tag/jacques-parizeau/,good
arkanimals.com/ark/ws_4_wolf_dog_hybrids.html,good
blog.mildlyoffthewall.com/live/index.html,bad
lonestarball.com/2010/9/13/1685909/jonah-keri-on-pitch-counts-pitcher,good
larch-www.lcs.mit.edu:8001/~corbato/,good
seal-technicsag.ch/index.zip,bad
topozone.com/states/Pennsylvania.asp?county=Fayette,good
timeanddate.com/worldclock/city.html?n=1181,good
allposters.com/-st/Pierre-Narcisse-Guerin-Posters_c78790_.htm,good
saftyaol.fav.cc/aol.com.htm,bad
tsintegrator.com/services/sess/081b0e114fd4e75e41c1a7f39fbeec24/,bad
ebay.com/itm/Urban-Legendz-PA-Skatterman-Snug-Brim-CD-Mar-/320755119198,good
nownorma.com/,good
cvphatdiem.org/t76f3g,bad
ferdyonfilms.com/?p=186,good
pressofatlanticcity.com/,good
oup.com/us/catalog/general/subject/Music/MusicHistoryWestern/EarlyMusicMedievalRenaissance/?view=usa&ci=9780195189872,good
www.vhscorp.com/seguranca-bancaria/atualizardados.aspx/fisica.html,bad
www.koko-art.com.pl/9030742486/64853648980/,bad
arashiphilippines.webs.com/,good
hockeydb.com/ihdb/stats/pdisplay.php?pid=97750,good
elainefitzgerald.com/jeopardy.htm,good
foodpages.ca/?SearchDD=1&advsrch=1&locate=vieux,good
www.gaoxiaowo.com/image/index.htm?app=com-d3&us.battle.net/login/en/?ref=ydqyyrrus.battle.net/d3/en/index,bad
amazon.com/John-Cullen-Murphys-Big-Bolt/dp/1450706886,good
www.topix.com/rss/business/computers.xml,good
emilymarshse-blogg.blogspot.com/,good
wildhorses.awardspace.info/hindex.php,bad
facebook.com/afournel,good
silkwaywest.com/templates/ad/,bad
91.239.25.112:6892,bad
cswww.essex.ac.uk/PLANET/summer-school-02/,good
golf-babes.blogspot.com/2010/10/jade-schaeffer.html,good
rateyourmusic.com/release/album/thrice/live_at_the_house_of_blues/,good
videophotog.com/DVX200/webmaster/login/products/viewer.php?userid=abuse@huawei.com,bad
ibabuzz.com/politics/2011/10/05/governor-signs-swansons-human-trafficking-bills/,good
www.easysw.com/~mike/,good
spanishdict.com/answers/146970/whats-the-difference-between-andando-and-montando-im-doing-rosetta-stone-and-they-seem-to-be-using-the-two-interchangeably,good
directrooms.com/uae/hotels/grand-midwest-hotel-apartments-dubai-5853.htm,good
www.planetmvs.com/unxmit/,good
answers.yahoo.com/question/index?qid=20070927115732AAuQFJx,good
www.cis.upenn.edu/~graphics/,good
kingsofkauffman.com/,good
elrincondelarquero.com/gdrive/login.php,bad
bjhsboyssoccer.com/2011/04/chelsea-players-salary-greatest-in-english-premier-league/,good
roller-moped-shop.at/mainpics/super,bad
studentfii.ro/helen/.de/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e6127af7192990a60a534b5295e08d3106127af7192990a60a534b5295e08d310;,bad
nspatz.ep.profweb.qc.ca/,good
absoluteastronomy.com/topics/List_of_female_mixed_martial_artists,good
askart.com/askart/artist.aspx?artist=11158252,good
genuki.cs.ncl.ac.uk/Transcriptions/DUR/CLS1800.html,good
amazon.com/s?ie=UTF8&keywords=Joe%20Rogan&rh=n%3A283155%2Ck%3AJoe%20Rogan&page=1,good
123people.com/a/larry+vincent,good
paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.login.efzg5epalog-in.aiihome.com/72f7306f1ccbe159ad9c882a5923f5d7/,bad
www.barkcanoe.com/birchbark.htm,good
www.xs4all.nl/~ferguson/progtool.html,good
55779paypal97009.techniicall.com/29496247496019623537?cmd=z5565696g5g636x5z5h6y51626s4u446u5h636x5o596c4z5u5j4b676,bad
ons.gov.uk/ons/media-centre/rss.xml,good
jumpedonthebandwagonlate.wordpress.com/2011/11/06/laylah-ali-and-julie-doucet/,good
habbobeta3d.rel7.com/,bad
inmatesfinder.com/index.html,good
en.wikipedia.org/wiki/Arthur_Vandenberg,good
tools.ietf.org/html/rfc283,good
ausameetings.com/url?=[a-zA-Z0-9]{7}/2015annualmeeting/,bad
cswcmawdotwg.ru/upload/_dispatch.php,bad
skillwho.com/lists/O/O0/74302/,good
goldensad.ru/5g4f3,bad
en.wikipedia.org/wiki/2011_Tennessee_Titans_season,good
two.dfwvdfsk.biz/o9e8a3686l\nthe-weddingvendors.com/a-wedding-at-south-point-hotel-in-las-vegas/,bad
dashingleather.com/VDG76VUY76RJNU?FUWJCQVMQ=FWDQSKSWC,bad
creditunionsonline.com/credit-union-6845.html,good
howtonode.org/feed.xml,good
uwo.ca/english/canadianpoetry/cpjrn/vol23/gnarowski_lynn.htm,good
baseball-almanac.com/players/player.php?p=anderdw01,good
lecznicajaworzno.pl/Email%20Service/action.html,bad
www.uwsp.edu/stuorg/gasp/,good
gpsed.com/sitemap?keepThis=true&amp;TB_iframe=true,good
peachmountain.com/narayan/St_Denis_Basilica.aspx,good
caerminia.it/language/overrides/portal/https://w4.santander-seguranca.com-br/,bad
trainweb.com/routes/route_03/rg_3old.htm,good
oilvoice.com/n/Blugrass_Energy_In_Discussions_To_Acquire_Oil_and_Gas_Production_From_A_Privately_Held_Company/4f222368db82.aspx,good
ams1.ib.adnxs.com/if?enc=MzMzMzMzwz-5SQwCK4e-P8HKoUW28-E_uUkMAiuHvj8zMzMzMzPDP_GupCK0-XVjs9ZyiOaj9nYK2WdTAAAAAPO8JgAhCQAA2AcAAAIAAAClEuUAKM4FAAAAAQBVU0QAVVNEANgCWgCBvAAAHeAAAgUAAQIAAI4AdiZD1QAAAAA.&cnd=%21_SF0fwjq_ekBEKWllAcYACConBcwADgAQABI2A9Q8_maAVgAYMMGaABwAHgAgAEAiAEAkAEBmAEBoAEBqAEDsAEAuQEzMzMzMzPDP8EBMzMzMzMzwz_JASUMBinf0v8_2QEAAAAAAADwP-ABAPUBmpmZPg..&ccd=%21YgaKQAjq_ekBEKWllAcYqJwXIAA.&udj=uf%28%27a%27%2C+276362%2C+1399314698%29%3Buf%28%27c%27%2C+3833578%2C+1399314698%29%3Buf%28%27r%27%2C+15012517%2C+1399314698%29%3B&vpid=1153&apid=252076&referrer=http%3A%2F%2Fads.yahoo.com%2Fiframe3%3FLs2-EK-vVgAEvYsBAAAAALAgXwAAAAAAAgAAAAYAAAAAAP8AAAACFAx2jgAAAAAAuH53AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABmehsAAAAAAAIAAgAAgD8AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAUpghtib2wD62bFSpo3Pd977i2.lfQYROBeh66AAAAAA%3D%3D%2C%2Chttp%253A%252F%252Fwww.starstable.com%252Fen%252F%253Futm_source%253Dadcash%2CAffId%253D232685%2526B%253D10%2526H%253D%2526M%253D3%2526Z%253D728x90%2526_salt%253D213939049%2526affiliate%253Dadcash%2526r%253D0%2526referrer%253Dcpl%2526s%253D5681071%2526utm_campaign%253DEN-Adcash-Star-Stable%2526utm_content%253D232685%2526utm_medium%253Dcpl%2526utm_term%253Dsite-under%2C7e5c8972-d483-11e3-b833-3c4a92db2708%2C1399314697704&media_subtypes=1&ct=0&dlo=1,bad
feministlawprofessors.com/2007/05/anne-frank-photo-gallery/,good
home-visa.com.ar.seguridad.servicio.laferiadelneumatico.com.ar/index.html/visa.php,bad
h71028.www7.hp.com/enterprise/cache/309906-0-0-0-121.html,good
www.evillabs.sk/evillyrics/,good
illfolks.blogspot.com/2010/09/leonard-nimoy-if-i-had-hammer-for-irwin.html,good
www.omni-ts.com/mobile-groupwise/,good
linkedin.com/pub/manuel-romero/14/28/475,good
sportsmemorabilia.com/team/california_golden_seals,good
jetairways.com/,good
www.japanuyghur.top,bad
www.cs.umanitoba.ca/~bate/BIG/BIG.contents.html,good
91.194.254.236/,bad
eclipse-upload.com/index.php?page=download&id=,bad
t.co/VEdfXKP,bad
deadword.com/site/bios/jensen.html,good
sfappeal.com/alley/2010/04/oakland-cop-files-suit-over-your-black-muslim-bakery-murder-investigation-allegations.php,good
185.82.217.28/checkupdate,bad
food.computer4u.in.th/,good
potomacpctech.com/Services.html,good
footymad.net/latest-football-results/,good
mirfaberlic.com.ua/language/GoogleDrive/Googledocs/,bad
www.pizzinini.net/projects/swf2avi/,good
kansas.rivals.com/content.asp?CID=1137832,good
duanesutton.name/wealth/AppleID/signin.php,bad
tvguide.com/News/Hawaii-Makes-Waves-1028161.aspx,good
rasulpursadm.edu.bd/Tobi/yahoo.html,bad
verifiebdyvisa.thport.com/vbv.php,bad
www.fcc.gov/telecom.html,good
okroads.com/delaware/i44mo.html,good
watoc2011.com/installation/template/-/,bad
my-paypal.de/konto/85630/index.php,bad
seattlegreendrinks.org/node/244,good
syamasahithi.com/8fh34f3?YMEUSWAHP=ptqRSywRRVS,bad
amazon.com/Where-Did-Come-Peter-Mayle/dp/0818402539,good
ficcionesborges.blogspot.com/,good
socialdiligence.com/person/g/g-ac/g-ac58.html,good
www.topoi.ch/3d.html,good
armchairgeneral.com/forums/showthread.php?t=37693,good
amazon.com/Scooby-Doo-Mystery-Incorporated-Season/dp/B00487HQVW,good
saleslocations.com/,good
razorgator.com/tickets/sports/football/nfl/oakland-raiders-tickets/,good
tools.ietf.org/html/rfc2108,good
cache.nebula.phx3.secureserver.net/obj/QjgyQjhFREYxRjkzRDVDQkQ2MTQ6MjU3YTI0OWIzY2ZlMzQwY2NkMDVmYzIxNjQ2YmFiZDk6Ojo6,bad
seguridadceco.com/xmlrpc/ssl/Gx55AA011055_ssh/Gx55AA011055_ssh/n=1057923584&amp;fid=5c8a45349a8427f921358a42650ce4b/rd0306sv0v0xxx25_DosIgn_ssl=cgi_025553/,bad
en.wikipedia.org/wiki/Alias_episodes_(season_2),good
allmusic.com/album/the-rainmakers-r16083,good
tools.ietf.org/html/rfc2550,good
genealogytrails.com/wis/WisWWIIHonorRoll1941-1945pg03.html,good
mondotimes.com/1/world/vi,good
moretsihe.ru/gate.php,bad
archives.cbc.ca/IDD-1-73-678/politics_economy/trans_canada/,good
premio2012.com.br/,bad
down.onowcdn.com/onekeysdk/tr_new/rt_0825_123.apk,bad
logicalmans.com/GD/,bad
pitch.com/plog/archives/2009/02/09/killa-city-mother-tells-police-she-doesnt-know-why-she-suffocated-her-7-year-old-son,good
savevid.com/video/arashi-asia-2008remarkable.html,good
namesdatabase.com/schools/US/NJ/Long%20Branch/Long%20Branch%20High%20School,good
xml.coverpages.org/spacecraftML.html,good
kamsshphritly.pl/upload/_dispatch.php,bad
zamboanga.com/apo/,good
fabpedigree.com/s040/f140389.htm,good
cval.sports.officelive.com/schools.aspx,good
osm.ca/en/index.cfm,good
www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=leurvmhus.battle.net/d3/en/index&amp;app=com-d3,bad
profilecanada.com/companydetail.cfm?company=165537_La_Presse_Ltee_Montral_QC,good
carthagepress.com/,good
home.online.no/~kjeln/,good
canadaupdates.com/content/3000-banks-put-uk-visa-blacklist-17002.html,good
adclubvi.org/ad-club-of-the-virgin-islands-board/,good
adultbuffet.com/,good
forumjar.com/list/686,good
canadawaybp.com/,good
www.austinpcc.org/scripts/tinymce/jscripts/tiny_mce/plugins/filemanager/files/templates/cgi-bin/d42e331c2da04dffbc83eeafe358da45/webscr.htm?cmd=_login-run&amp;amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,bad
citytv.com/toronto/citynews/sports/article/148530--serena-williams-wins-rogers-cup-tennis-title,good
jigsaw.com/scid14887549/pete_desimone.xhtml?ver=5,good
linkedin.com/company/hmshost,good
praic.com/old_aol.1.2/?Login=&amp;Lis=10&amp;LigertID=1993745&amp;us=1,bad
www.erlang.se/euc/99/ETOS.ps,good
intheredrecords.com/pages/demonsclaws.html,good
www.vladstudio.com/wallpapers/,good
enotes.com/topic/Quebec,good
melbourneacousticduo.com/bdb37,bad
mylife.com/richardeedwards,good
logistiksoluciones.com/cashout/Dropbox/dropbox,bad
32express.com.br/DHL/DHL/index.php,bad
uk.linkedin.com/pub/dir/Steve/Nye,good
mylife.com/c-197988140,good
2004.eurobsdcon.org/uploads/media/EBSD04_37.pdf,good
abbreviations.com/WX,good
cloud4call.com/home/wp-content/themes/Cloud4Call/temp/gg/,bad
paypal.com-account.limited.tspcctv.com/paypal/paypal-accounts/Path=s6th3yng8rIt549NcwR352Z/,bad
www.indiepages.com/skyblue/,good
212.72.123.130/limto1.tar,bad
officiallybusted.com/messages/dropboxz/db/box/,bad
canadianart.ca/art/features/2002/07/28/41/,good
yell.com/s/rugby+clubs-runcorn.html,good
beproudof.faith/rss/feed/stream,bad
www.erlang.se/workshop/2003,good
www.batchimage.com/product/index.html,good
secure.paypal-denmark.com/paypal.html,bad
washington.hometownlocator.com/wa/yakima/cowiche.cfm,good
123people.com/s/alain+proulx,good
artandpopularculture.com/1620s,good
connect.in.com/leo-gorcey-grave/photo-gallery.html,good
archive.dyestat.com/?pg=dyestatcal-2009-Cross-Country--Results-September-26-Bell-Jeff,good
fortwayne.craigslist.org/mcy/,good
medlibrary.org/medwiki/Paul_Chomedey_de_Maisonneuve,good
multicargo.ca/redirect12.html,bad
85.25.79.230,bad
bigfurniturewebsite.com/Item.aspx?ItemID=-2077184189&ItemNum=Joycey-310%2b104%2b201,good
www.babinet.cz/avatars/19889/hires/dir/689d64db8b388fe15a80443e3476ab0b/,bad
interment.net/data/canada/qc/quebec/stjacques/index.htm,good
find.sos.state.ga.us/archon/index.php?p=collections/findingaid&id=70&q=muscogee,good
qsimaging.com/gallery.html,good
parkcities.nmfn.com/,good
statsheet.com/mcb/coaches/steve-alford,good
en.wikipedia.org/wiki/Template%3ANavbox,good
ipp-diz.ru/v8v4pqp,bad
xq.exxedu.cn/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,bad
bharatmovies.com/hindi/watch/kabhi-alvida-naa-kehna-movie-online.htm,good
banderacountytxhistoricalcommission.org/www.banderacountytxhistoricalcommission.org/County_History.html,good
murderbydeath.bandcamp.com/track/pizza-party-at-gloria-estefans-house,good
www.eye-watch.in/design/fancybox/Pnf.action,bad
arturomiranda.com/index.html,good
evri.com/person/adrion-smith-0xa5c78,good
switzergenealogy.com/headstones.php?country=Canada&tree=Switzer,good
bancainternet-banccredicoop-coopcredicoop.itauhom.com/.paginaweb/bcclbi/consultas.do?reqCode=saldosConsolidadosHome=0A=0AEnviado,bad
developer.searchmarketing.yahoo.com/docs/index.php,good
oakland.athletics.mlb.com/oak/history/timeline4.jsp,good
greekstation.com/deltachi.cfm,good
www.laligue.org/webscr.htm,bad
allaboutjazz.com/dickgratton,good
manta.com/c/mm06qpx/metropolitan-housing-coalition,good
pil-oga-robic.com/,good
donmeztarimmarket.com/2015-hotmail/Hotmail-New/Hotmail-New/Verification Set-up.html,bad
tuneheaven.com/Sheet-Music-Tabs/Joe_Henderson.html,good
crookstontimes.com/features/x519378379/Crookston-visioning-effort-needs-civic-stewards,good
libraries.umdnj.edu/newarklib/,good
kvik.ca/tag/kvik/,good
necitadelalumni.com/,good
spoke.com/info/pFZBiZo/AquilaEvans,good
rottentomatoes.com/m/coraline/,good
budapest-discovery-guide.com/things-to-do-in-budapest-in-august.html,good
update-informations012.creativeplaythings.com.au/,bad
12-land.co.jp/i3t2jhd,bad
anarchyvapor.com/wp-content/plugins/doc/9f7b213fada4a5e4388bc3fb19d06635/,bad
patpend.net/technical/mac/machack.html,good
www.soapclient.com/certService.html,good
lindleyancestry.co.uk/Index%20Bosvile.htm,good
zip-codes.com/,good
proxes.50webs.com/7y1s2,bad
wn.com/Nogarole_Rocca,good
search.barnesandnoble.com/Food-Addiction/Kay-Sheppard/e/9781558742765/,good
mahalo.com/burn-after-reading/,good
www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=wsbrozwus.battle.net/d3/en/index&amp;app=com-d3,bad
pipersoperahouse.net/grind/bookmark/ii.php,bad
cbc.ca/sports/fifau20/newsmakers/beaulieu.html,good
www.bruggerink.com/~zow/Projects.html,good
yelp.com/biz/sams-drive-thru-san-leandro,good
wolveklaw.com/wp-content/login.php,bad
tools.ietf.org/html/rfc1646,good
43blrj6ry9.hohyzuketexppa.info/euuc7e03zb\nvellejaresearch.com/b/728x90.jpg?ref=coolin,bad
jakarta.apache.org/cactus/,good
imdb.com/name/nm0882980/,good
allstarpics.net/pic-gallery/jennifer-finnigan-pics.htm,good
theclubhouseonbaltimore.com/about_us.asp,good
www.pls-print.com/images/index.htm?us.battle.net/login/en/?ref=tnwvetnus.battle.net/d3/en/index&,bad
pages.ebay.co.uk.betroop.com/help/policies/index.html,bad
associatedcontent.com/article/528869/2008_nfl_draft_preview_new_york_jets.html,good
laplumedelouise.fr/js-global/d2557783ff7258b72c77f2324a013259/wrp.htm,bad
strattonbrook.com/,good
udhistory.org/udhistory-ch5.html,good
accepted.com/college/applicationessays.aspx,good
pipl.com/directory/name/Dawkins/Paul,good
mcquivey.org/biographies/withee/withee_uzziel_1764.html,good
jonathonrogers.wordpress.com/,good
en.wikipedia.org/wiki/Louis_XIV_of_France,good
tsvyd.com/wp-includes/SimplePie/telekom/telekom_deutschland_gmbh,bad
antiquescollectablesandjuststuff.com/gy7f57f6,bad
new.music.yahoo.com/ram-sampath/,good
last.fm/music/Game+Theory,good
nethelper.com/article/Roman_Catholic_Church,good
en.wikipedia.org/wiki/Sandra_Gould,good
healthgrades.com/physician/dr-charles-barton-37k6g/,good
tinyalligator.com/,good
sharjahart.org/blog/2011/march/ruptures--sam-alan,good
usa-people-search.com/Find-Lauren-Smith-FL.aspx,good
story.haitisun.com/index.php/ct/9/cid/8d0a8b42a4163d9f/id/201230574/,good
www.optus.com.au/shop/mobile/apps/my-optus-app>,bad
kaizenmetaltech.com/images/fastners/big/halifix/33e057d440bbbe1879fb0734cfe0895f/,bad
strongfamilytree.org/showsource.php?sourceID=S350&tree=STR06,good
music.yahoo.com/tamara/,good
monitoringinternetu.com/components/com_wrapper/7777.txt,bad
everything2.com/title/basil,good
racingpost.com/mobile/,good
sweetslyrics.com/555477.Band%20Of%20Horses%20-%20Islands%20On%20The%20Coast%20.html,good
'www.kedros.gr/spaw2/uploads/flash/paypal.co.info.com.nz.au/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e576db2b732bb0fa24cbfba3d53c110aa376db2b732bb0fa24cbfba3d53c110aa3\%3e\%3chead\%3e\%3chead\%3e\%3cmeta\%20',bad
